"Perfumaria","Sabonetes","Sabonete Facial Energizing Deep Clean NEUTROGENA 80g","1784787","9.29","/produto/188334/sabonete-facial-energizing-deep-clean-neutrogena-80g"
"Perfumaria","Shampoos","Shampoo TRESEMMÉ Baixo Poo + Nutrição 200ml","1124123","9.69","/produto/385157/shampoo-tresemme-baixo-poo-%2B-nutricao-200ml"
"Perfumaria","Absorventes","Absorvente Interno INTIMUS Super Caixa com 8 Unidades","5340576","8.29","/produto/56805/absorvente-interno-intimus-super-caixa-com-8-unidades"
"Perfumaria","Algodão e cotonetes","Algodão Bola Nous Pacote 50g","1222844","5.9","/produto/477918/algodao-bola-nous-pacote-50g"
"Perfumaria","Condicionadores","Condicionador SEDA S.O.S Reconstrução Estrutural 325ml","8561930","11.9","/produto/65048/condicionador-seda-s-o-s-reconstrucao-estrutural-325ml"
"Perfumaria","Sabonetes","Pack Sabonete em Creme NIVEA Care 90g Leve 6 Pague 5","1102636","11.95","/produto/369447/pack-sabonete-em-creme-nivea-care-90g-leve-6-pague-5"
"Perfumaria","Absorventes","Absorvente Interno OB ProComfort Super com 16 Unidades Leve Mais Pague Menos","1175740","15.29","/produto/416438/absorvente-interno-ob-procomfort-super-com-16-unidades-leve-mais-pague-menos"
"Perfumaria","Sabonetes","Sabonete Líquido PALMOLIVE Naturals Óleo Nutritivo 250ml","1101204","7.59","/produto/368455/sabonete-liquido-palmolive-naturals-oleo-nutritivo-250ml"
"Perfumaria","Protetor solar","Protetor Gel-Creme Idéal Soleil Clarify FPS60 Vichy 40g","1175953","89.9","/produto/486908/protetor-gel-creme-ideal-soleil-clarify-fps60-vichy-40g"
"Perfumaria","Desodorantes feminino","Kit com 6 Desodorantes Antitranspirante Aerosol Dove Serum Aclarant Renovador 110ml Cada","9902252","0","/produto/420753/kit-com-6-desodorantes-antitranspirante-aerosol-dove-serum-aclarant-renovador-110ml-cada"
"Perfumaria","Desodorantes feminino","Desodorante Antitranspirante Aerosol Rexona Cotton Dry 90g","3012338","14.99","/produto/62424/desodorante-antitranspirante-aerosol-rexona-cotton-dry-90g"
"Perfumaria","Shampoos","Shampoo PALMOLIVE Hidratação Luminosa com Óleo de Argan 350ml","1022885","7.59","/produto/304942/shampoo-palmolive-hidratacao-luminosa-com-oleo-de-argan-350ml"
"Perfumaria","Condicionadores","Condicionador DOVE Óleo Nutrição 200ml","4791607","18.01","/produto/194330/condicionador-dove-oleo-nutricao-200ml"
"Perfumaria","Absorventes","Absorvente Interno INTIMUS SPORTS Médio c/Aplicador - 8 unidades","1137900","13.79","/produto/398969/absorvente-interno-intimus-sports-medio-c-aplicador---8-unidades"
"Perfumaria","Sabonetes","Sabonete Antibacteriano PROTEX Limpeza Profunda Anti-Espinhas 85g","1147071","2.59","/produto/404833/sabonete-antibacteriano-protex-limpeza-profunda-anti-espinhas-85g"
"Perfumaria","Algodão e cotonetes","Discos de Algodão Nous Pacote com 100 Unidades","1222842","9.9","/produto/477920/discos-de-algodao-nous-pacote-com-100-unidades"
"Perfumaria","Condicionadores","Condicionador TRESemmé Liso Keratina 400ml","4840961","19.99","/produto/198050/condicionador-tresemme-liso-keratina-400ml"
"Perfumaria","Shampoos","Shampoo ELSEVE Hydra Detox 400ml","1104830","18.59","/produto/372737/shampoo-elseve-hydra-detox-400ml"
"Perfumaria","Sabonetes","Sabonete Líquido DOVE  Anti-Stress Água Micelar Ultra Suave 250ml","1173180","10.79","/produto/415484/sabonete-liquido-dove--anti-stress-agua-micelar-ultra-suave-250ml"
"Perfumaria","Sabonetes","Kit com 12 Sabonetes em barra Dove Men + Care Clean Comfort 90g","9990147","0","/produto/479436/kit-com-12-sabonetes-em-barra-dove-men-%2B-care-clean-comfort-90g"
"Perfumaria","Sabonetes","Sabonete Antibacteriano PROTEX Vitamina E 85g","4944003","2.59","/produto/217087/sabonete-antibacteriano-protex-vitamina-e-85g"
"Perfumaria","Sabonetes","Sabonete REXONA Antibacteriano Aloe 84g","1172687","1.65","/produto/415434/sabonete-rexona-antibacteriano-aloe-84g"
"Perfumaria","Drogaria","Hastes Flexíveis para Bebês Qualitá 50 Embalagem com 50 Unidades","1222986","5.9","/produto/477925/hastes-flexiveis-para-bebes-qualita-50-embalagem-com-50-unidades"
"Perfumaria","Repelentes","Repelente Spray Refrescante OFF! 200ml","0176323","32.79","/produto/85437/repelente-spray-refrescante-off!-200ml"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano PROTEX Erva Doce Refil 200ml","1078965","7.89","/produto/347597/sabonete-liquido-antibacteriano-protex-erva-doce-refil-200ml"
"Perfumaria","Sabonetes","Sabonete em Barra NIVEA Lavanda & Óleos 85g","1147215","1.69","/produto/404115/sabonete-em-barra-nivea-lavanda---oleos-85g"
"Perfumaria","Shampoos","Shampoo de Cuidados com a Raiz Head & Shoulders Anticoceira 400ml","4363842","24.99","/produto/75593/shampoo-de-cuidados-com-a-raiz-head---shoulders-anticoceira-400ml"
"Perfumaria","Papel higiênico","Papel Higiênico NEVE Toque de Seda - 4 Rolos","4793762","7.79","/produto/91101/papel-higienico-neve-toque-de-seda---4-rolos"
"Perfumaria","Barba","Loção Pós-Barba Nivea Men Deep Comfort Caixa 100ml","1214887","26.99","/produto/463540/locao-pos-barba-nivea-men-deep-comfort-caixa-100ml"
"Perfumaria","Sabonetes","Sabonete SENADOR SPORT 130g","1137275","3.99","/produto/396003/sabonete-senador-sport-130g"
"Perfumaria","Algodão e cotonetes","Hastes Flexíveis COTONETES 300 unidades","5194841","15.79","/produto/231630/hastes-flexiveis-cotonetes-300-unidades"
"Perfumaria","Geriátricas","Fralda Adulta Bigfral Plus XG - 7 Unidades","6063375","29.49","/produto/90954/fralda-adulta-bigfral-plus-xg---7-unidades"
"Perfumaria","Tratamentos e reparações ","Máscara de Tratamento PANTENE Cachos Hidra-Vitaminados 300ml","4231202","21.49","/produto/142319/mascara-de-tratamento-pantene-cachos-hidra-vitaminados-300ml"
"Perfumaria","Sabonetes","Sabonete Glicerinado ANN BOW Lavanda Calmante 90g","0376082","2.59","/produto/44866/sabonete-glicerinado-ann-bow-lavanda-calmante-90g"
"Perfumaria","Drogaria","Preservativo JONTEX Sensitive Xl com 6 Unidades","4906094","10.25","/produto/249334/preservativo-jontex-sensitive-xl-com-6-unidades"
"Perfumaria","Condicionadores","Condicionador PALMOLIVE Naturals Cuidado Absoluto  350ml","1130326","10.79","/produto/392276/condicionador-palmolive-naturals-cuidado-absoluto--350ml"
"Perfumaria","Sabonetes","Sabonete Líquido NIVEA Creme Care 250ml","1071846","8.49","/produto/343133/sabonete-liquido-nivea-creme-care-250ml"
"Perfumaria","Shampoos","Shampoo PANTENE Restauração Profunda 400ml","8579027","19.99","/produto/13796/shampoo-pantene-restauracao-profunda-400ml"
"Perfumaria","Papel higiênico","Papel Higiênico NEVE Essências SPA - 16 Rolos","1168605","28.79","/produto/413168/papel-higienico-neve-essencias-spa---16-rolos"
"Perfumaria","Shampoos","Shampoo Repara e Hidrata Tília Original DARLING Frasco 350ml","8386526","6.49","/produto/184938/shampoo-repara-e-hidrata-tilia-original-darling-frasco-350ml"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano PROTEX Macadâmia 250ml","1096733","10.79","/produto/364259/sabonete-liquido-antibacteriano-protex-macadamia-250ml"
"Perfumaria","Desodorantes masculino","Desodorante Antitranspirante Aerosol Dove Nen Invisible Dry 150ml","1032834","16.99","/produto/314045/desodorante-antitranspirante-aerosol-dove-nen-invisible-dry-150ml"
"Perfumaria","Sabonetes","Sabonete Líquido Íntimo PROTEX Delicate Care 200ml","1070184","20.49","/produto/342060/sabonete-liquido-intimo-protex-delicate-care-200ml"
"Perfumaria","Hidratantes e óleos corporais","Loção Desodorante Hidratante Vasenol  Hidratação Total Nutrição 200 ML","1027294","10.99","/produto/309308/locao-desodorante-hidratante-vasenol--hidratacao-total-nutricao-200-ml"
"Perfumaria","Desodorantes feminino","Kit com 6 Desodorantes Antitranspirante Rexona Fem Aerosol Comprimido ANTIBAC 85ml Cada","9902238","0","/produto/420472/kit-com-6-desodorantes-antitranspirante-rexona-fem-aerosol-comprimido-antibac-85ml-cada"
"Perfumaria","Sabonetes","Sabonete Líquido Infantil GRANADO Erva Doce 250ml","4561668","17.99","/produto/84091/sabonete-liquido-infantil-granado-erva-doce-250ml"
"Perfumaria","Absorventes","Protetor Diário CAREFREE Sem Perfume Flex com 15 Unidades","1085491","5.39","/produto/351375/protetor-diario-carefree-sem-perfume-flex-com-15-unidades"
"Perfumaria","Sabonetes","Sabonete Líquido AVEENO Moist Lavanda e Ylang Ylang 354ml","1125599","33.5","/produto/386456/sabonete-liquido-aveeno-moist-lavanda-e-ylang-ylang-354ml"
"Perfumaria","Desodorantes feminino","Pack Antitranspirante Aerossol Protect & Care NÍVEA 2 Unidades 150ml Cada Leve Mais Pague Menos","1202255","20.24","/produto/443630/pack-antitranspirante-aerossol-protect---care-nivea-2-unidades-150ml-cada-leve-mais-pague-menos"
"Perfumaria","Sabonetes","Sabonete em Barra REXONA ANTIBACTERIAL FRESH Multipack 3UN. de 84G","1127426","4.7","/produto/391123/sabonete-em-barra-rexona-antibacterial-fresh-multipack-3un--de-84g"
"Perfumaria","Absorventes","Absorvente SEMPRE LIVRE Suave Adapt com Abas Pacote com 8 Unidades","0532778","4.59","/produto/166429/absorvente-sempre-livre-suave-adapt-com-abas-pacote-com-8-unidades"
"Perfumaria","Absorventes","Absorvente ALWAYS Proteção Total Noturno com Abas Pacote com 32 Unidades","4295624","24.99","/produto/186010/absorvente-always-protecao-total-noturno-com-abas-pacote-com-32-unidades"
"Perfumaria","Absorventes","Absorvente Externo INTIMUS SPORTS Suave c/Abas Ultrafino - 32 unidades","1137887","15.79","/produto/398976/absorvente-externo-intimus-sports-suave-c-abas-ultrafino---32-unidades"
"Perfumaria","Sabonetes","Sabonete líquido Dove Nutrição Profunda 250ml","6017583","10.79","/produto/4700/sabonete-liquido-dove-nutricao-profunda-250ml"
"Perfumaria","Sabonetes","Sabonete Infantil GRANADO Lavanda 90g","4561675","4.69","/produto/83923/sabonete-infantil-granado-lavanda-90g"
"Perfumaria","Desodorantes feminino","Pack Antitranspirante Aerossol Invisible Black & White Clear NÍVEA 2 Unidades 150ml Cada Leve Mais Pague Menos","1202257","20.24","/produto/443628/pack-antitranspirante-aerossol-invisible-black---white-clear-nivea-2-unidades-150ml-cada-leve-mais-pague-menos"
"Perfumaria","Absorventes","Protetor Diário CAREFREE Todo dia Sem Perfume Leve 80g Pague 60g","1067666","21.56","/produto/343252/protetor-diario-carefree-todo-dia-sem-perfume-leve-80g-pague-60g"
"Perfumaria","Condicionadores","Condicionador ELSEVE Supreme Control 4D 400ml","1082610","25.79","/produto/349102/condicionador-elseve-supreme-control-4d-400ml"
"Perfumaria","Sabonetes","Sabonete Antibacteriano PROTEX Erva Doce 90g","4160304","2.59","/produto/75740/sabonete-antibacteriano-protex-erva-doce-90g"
"Perfumaria","Sabonetes","Sabonete Em Barra Dove Esfoliação Suave 90g","4475002","2.69","/produto/111487/sabonete-em-barra-dove-esfoliacao-suave-90g"
"Perfumaria","Sabonetes","Sabonete Antibacteriano PROTEX Limpeza Profunda 85g","4524458","2.59","/produto/174511/sabonete-antibacteriano-protex-limpeza-profunda-85g"
"Perfumaria","Tratamentos e reparações ","Creme de Tratamento NOVEX Òleo de Coco 1kg","1128928","19.99","/produto/392266/creme-de-tratamento-novex-oleo-de-coco-1kg"
"Perfumaria","Condicionadores","Condicionador Infantil PALMOLIVE Naturals Kids Todo Tipo de Cabelo 350ml","1843118","13.49","/produto/70996/condicionador-infantil-palmolive-naturals-kids-todo-tipo-de-cabelo-350ml"
"Perfumaria","Papel higiênico","Papel Higiênico NEVE Supreme - 4 Rolos","4428015","7.79","/produto/174178/papel-higienico-neve-supreme---4-rolos"
"Perfumaria","Absorventes","Protetor Diário CAREFREE Sem Perfume Flex Leve 80 Pague 60","1085493","21.56","/produto/351377/protetor-diario-carefree-sem-perfume-flex-leve-80-pague-60"
"Perfumaria","Sabonetes","Sabonete Líquido DOVE Nutrium Moisture de Creme e Flor de Peônia 250ml","1099748","10.79","/produto/367847/sabonete-liquido-dove-nutrium-moisture-de-creme-e-flor-de-peonia-250ml"
"Perfumaria","Hidratantes e óleos corporais","Loção Desodorante Hidratante Vasenol Recuperação Intensiva Repairing 200ML","1027296","17.79","/produto/309309/locao-desodorante-hidratante-vasenol-recuperacao-intensiva-repairing-200ml"
"Perfumaria","Kit shampoo","Kit Shampoo e Condicionador TRESemmé Solar Repair 400ml Cada","9902087","0","/produto/410880/kit-shampoo-e-condicionador-tresemme-solar-repair-400ml-cada"
"Perfumaria","Sabonetes","Sabonete Líquido FRANCIS Verbena da Sicília 250ml","1127037","9.99","/produto/388928/sabonete-liquido-francis-verbena-da-sicilia-250ml"
"Perfumaria","Hidratação facial","Hidratante Facial Vichy Mineral 89 50ml","1130505","169.9","/produto/486868/hidratante-facial-vichy-mineral-89-50ml"
"Perfumaria","Condicionadores","Condicionador Pantene Micelar 175ml","1168692","15.49","/produto/413721/condicionador-pantene-micelar-175ml"
"Perfumaria","Sabonetes","Refil Sabonete líquido LUX Lavanda 200ml","1149607","5.49","/produto/407313/refil-sabonete-liquido-lux-lavanda-200ml"
"Perfumaria","Algodão e cotonetes","Algodão Role Nous Pacote 50g","1222843","4.9","/produto/477919/algodao-role-nous-pacote-50g"
"Perfumaria","Sabonetes","Sabonete Líquido PALMOLIVE Naturals Sensação Luminosa 250ml","1022824","7.59","/produto/304870/sabonete-liquido-palmolive-naturals-sensacao-luminosa-250ml"
"Perfumaria","Sabonetes","Sabonete Facial em Gel NEUTROGENA Deep Clean Grapefruit 80g","4837657","21.49","/produto/331236/sabonete-facial-em-gel-neutrogena-deep-clean-grapefruit-80g"
"Bebidas","Refrigerantes cola","Coca-Cola Sem Açúcar PET 1L - Pack com 6","9900643","26.94","/produto/356382/coca-cola-sem-acucar-pet-1l---pack-com-6"
"Perfumaria","Condicionadores","Condicionador Pantene Restauração 400ml","8579041","20.49","/produto/13872/condicionador-pantene-restauracao-400ml"
"Perfumaria","Shampoos","Shampoo PALMOLIVE Naturals Neutro Equilíbrio para Cabelos Normais e Oleosos 350ml","1840988","7.59","/produto/41516/shampoo-palmolive-naturals-neutro-equilibrio-para-cabelos-normais-e-oleosos-350ml"
"Perfumaria","Shampoos","Shampoo ELSEVE Reparação Total 5 Extra Profundo 400ml","1040633","18.59","/produto/320357/shampoo-elseve-reparacao-total-5-extra-profundo-400ml"
"Perfumaria","Papel higiênico","Papel Higiênico Folha Simples Neutro QUALITÁ Pacote com 8 Unidades","6802585","5.59","/produto/168810/papel-higienico-folha-simples-neutro-qualita-pacote-com-8-unidades"
"Perfumaria","Sabonetes","Sabonete Líquido BONI NATURAL Lavanda e Menta 500ml","1136248","24.99","/produto/396476/sabonete-liquido-boni-natural-lavanda-e-menta-500ml"
"Perfumaria","Absorventes","Absorvente Sempre Livre Adapt Plus Noite e Dia Suave Com Abas e 32 Unidades","1007217","22.95","/produto/279117/absorvente-sempre-livre-adapt-plus-noite-e-dia-suave-com-abas-e-32-unidades"
"Perfumaria","Drogaria","Quadrados de Algodão para Bebês Qualitá com 50 Unidades","1222812","12.9","/produto/477914/quadrados-de-algodao-para-bebes-qualita-com-50-unidades"
"Perfumaria","Sabonetes","Sabonete Barra PALMOLIVE Naturals Hidratação Intensiva 85g","0796217","1.65","/produto/87899/sabonete-barra-palmolive-naturals-hidratacao-intensiva-85g"
"Perfumaria","Modeladores","Creme de Pentear NIELY Gold Orquídea 280g","5420148","8.59","/produto/18924/creme-de-pentear-niely-gold-orquidea-280g"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano Corporal Protex Frasco 250ml","1078797","10.79","/produto/347588/sabonete-liquido-antibacteriano-corporal-protex-frasco-250ml"
"Perfumaria","Barba","Carga Para Aparelho De Depilar Gillette Venus Breeze - 2 unidades","1062873","31.49","/produto/336414/carga-para-aparelho-de-depilar-gillette-venus-breeze---2-unidades"
"Perfumaria","Sabonetes","Pack com Sabonete LUX Buquê de Jasmim 85g com 4 Unidades","1089904","6.8","/produto/355008/pack-com-sabonete-lux-buque-de-jasmim-85g-com-4-unidades"
"Perfumaria","Desodorantes feminino","Desodorante Roll On NIVEA Sensitive & Pure 50ml","4941507","9.49","/produto/216591/desodorante-roll-on-nivea-sensitive---pure-50ml"
"Perfumaria","Kit shampoo","Kit de Shampoo + Condicionador DOVE Extrema Cabelos Danificados 400ml Cada","9902255","0","/produto/420757/kit-de-shampoo-%2B-condicionador-dove-extrema-cabelos-danificados-400ml-cada"
"Perfumaria","Absorventes","Protetor Diário INTIMUS DAYS sem Perfume Leve 40 Pague 35 Unidades","8611376","7.34","/produto/69583/protetor-diario-intimus-days-sem-perfume-leve-40-pague-35-unidades"
"Perfumaria","Absorventes","Protetor Diário CAREFREE Original Frescor Diário com 40 Unidades","1077414","11.25","/produto/107688/protetor-diario-carefree-original-frescor-diario-com-40-unidades"
"Perfumaria","Sabonetes","Kit Simple - Sabonete Líquido Gel com Água Micelar 250g + Sabonete Líquido Facial Moisturising 150ml","9900118","0","/produto/351630/kit-simple---sabonete-liquido-gel-com-agua-micelar-250g-%2B-sabonete-liquido-facial-moisturising-150ml"
"Perfumaria","Desodorantes masculino","Kit com 6 Desodorantes Antitranspirante Aerosol Dove Men Sem Perfume 150ML Cada","9902243","101.94","/produto/420483/kit-com-6-desodorantes-antitranspirante-aerosol-dove-men-sem-perfume-150ml-cada"
"Perfumaria","Sabonetes","Sabonete Natural GIORNO BAGNO Flor de Laranjeira e Vetiver Barra 180g","1128636","12.9","/produto/403864/sabonete-natural-giorno-bagno-flor-de-laranjeira-e-vetiver-barra-180g"
"Perfumaria","Kit shampoo","Kit Seda Liso Extremo - Shampoo + Condicionador 325ml Cada","9902288","0","/produto/420750/kit-seda-liso-extremo---shampoo-%2B-condicionador-325ml-cada"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano PROTEX Balance Saudável 200ml","1039793","7.89","/produto/319295/sabonete-liquido-antibacteriano-protex-balance-saudavel-200ml"
"Perfumaria","Limpeza e tonificação facial","Gel de Limpeza Facial Vichy Normaderm 400ml","1097681","86.9","/produto/486870/gel-de-limpeza-facial-vichy-normaderm-400ml"
"Perfumaria","Geriátricas","Roupa Íntima PLENITUD Protect Plus P/M - 24 Unidades","1161511","82.05","/produto/409609/roupa-intima-plenitud-protect-plus-p-m---24-unidades"
"Perfumaria","Desodorantes feminino","Kit com 6 Desodorantes Antitranspirante Aerosol REXONA Women Cotton 85ml Cada","9902237","0","/produto/420469/kit-com-6-desodorantes-antitranspirante-aerosol-rexona-women-cotton-85ml-cada"
"Perfumaria","Desodorantes masculino","Kit com 3 Desodorante Antitranspirante Aerosol Dove MEN+CARE Silver Control 150ml - Cada","9900965","53.97","/produto/359661/kit-com-3-desodorante-antitranspirante-aerosol-dove-men%2Bcare-silver-control-150ml---cada"
"Perfumaria","Hidratantes e óleos corporais","Hidratante NIVEA Body Milk para Pele Extra Seca 200ml","4306429","11.99","/produto/38054/hidratante-nivea-body-milk-para-pele-extra-seca-200ml"
"Perfumaria","Sabonetes","Sabonete Líquido REXONA  Antibacteriano Fresh 200ml","1148363","7.19","/produto/404143/sabonete-liquido-rexona--antibacteriano-fresh-200ml"
"Perfumaria","Shampoos anticaspa e 2 em 1","DOCTAR SHAMPOO 140ML","1017220","64.9","/produto/318593/doctar-shampoo-140ml"
"Perfumaria","Shampoos","Shampoo Restauração Poderosa PALMOLIVE Natureza Secreta Frasco 325ml   ","1188390","7.59","/produto/427573/shampoo-restauracao-poderosa-palmolive-natureza-secreta-frasco-325ml---"
"Perfumaria","Protetor solar","Gel Hidratante Pós Sol SUNDOWN 130g","0289849","26.99","/produto/29729/gel-hidratante-pos-sol-sundown-130g"
"Perfumaria","Sabonetes","Kit Simple - Sabonete Líquido Gel com Água Micelar  250g + Sabonete Facial em Gel 50ml","9901667","0","/produto/367873/kit-simple---sabonete-liquido-gel-com-agua-micelar--250g-%2B-sabonete-facial-em-gel-50ml"
"Perfumaria","Desodorantes feminino","Kit com 2 Desodorantes Roll On DOVE Dermo Aclarant 50ml Cada","9901332","0","/produto/363784/kit-com-2-desodorantes-roll-on-dove-dermo-aclarant-50ml-cada"
"Perfumaria","Sabonetes","Sabonete Líquido Infantil GRANADO Neutro 250ml","3992319","17.99","/produto/158229/sabonete-liquido-infantil-granado-neutro-250ml"
"Perfumaria","Limpeza e tonificação facial","Demaquilante NEUTROGENA DEEP CLEAN 117ml","1051812","39.9","/produto/331229/demaquilante-neutrogena-deep-clean-117ml"
"Perfumaria","Sabonetes","SOAPELLE SAB LIQ 140","3207062","34.42","/produto/242825/soapelle-sab-liq-140"
"Perfumaria","Protetor solar","Protetor Solar Anthelios XL Protect FPS30 La Roche-Posay 200ml","1111772","59.9","/produto/479653/protetor-solar-anthelios-xl-protect-fps30-la-roche-posay-200ml"
"Perfumaria","Sabonetes","Sabonete em Barra Rexona Bamboo Fresh 84 GR","1010769","1.65","/produto/316755/sabonete-em-barra-rexona-bamboo-fresh-84-gr"
"Perfumaria","Sabonetes","Sabonete Líquido DOVE Para as Mãos 250ml","4974086","14.29","/produto/220241/sabonete-liquido-dove-para-as-maos-250ml"
"Perfumaria","Hidratantes e óleos corporais","Bepantol Derma Toque Seco Creme Hidratante Intenso 30g","1209305","35","/produto/479612/bepantol-derma-toque-seco-creme-hidratante-intenso-30g"
"Perfumaria","Sabonetes","Sabonete FRANCIS Clássico Lilas 90g","0279307","1.99","/produto/69291/sabonete-francis-classico-lilas-90g"
"Perfumaria","Kit shampoo","Shampoo + Condicionador Hidratação Milagrosa Água de Coco NIELY Gold 300ml/200ml ","1193434","15.99","/produto/429493/shampoo-%2B-condicionador-hidratacao-milagrosa-agua-de-coco-niely-gold-300ml-200ml-"
"Perfumaria","Shampoos","Shampoo Seda Recarga Natural Hidratação Antinós 325ml","1053855","9.99","/produto/330407/shampoo-seda-recarga-natural-hidratacao-antinos-325ml"
"Perfumaria","Shampoos","Kit PANTENE Liso Extremo - Shampoo 400ml + Condicionador 200ml","1061254","27.25","/produto/335474/kit-pantene-liso-extremo---shampoo-400ml-%2B-condicionador-200ml"
"Perfumaria","Shampoos","Shampoo TRESemmé Hidratação Profunda 400ml","4840824","16.9","/produto/198001/shampoo-tresemme-hidratacao-profunda-400ml"
"Perfumaria","Kit shampoo","Kit Shampoo BED HEAD Reenergize 250ml + Condicionador BED HEAD Reenergize 200ml","9900794","62.99","/produto/357627/kit-shampoo-bed-head-reenergize-250ml-%2B-condicionador-bed-head-reenergize-200ml"
"Perfumaria","Shampoos","Shampoo ELSEVE Arginina para Cabelos Fragilizados e Ressecados 400ml","1004336","18.75","/produto/254662/shampoo-elseve-arginina-para-cabelos-fragilizados-e-ressecados-400ml"
"Perfumaria","Sabonetes","Sabonete Líquido LOVE BEAUTY AND PLANET Óleo de Argan e Lavanda 300ml ","1195030","21.9","/produto/433514/sabonete-liquido-love-beauty-and-planet-oleo-de-argan-e-lavanda-300ml-"
"Perfumaria","Absorventes","Absorvente INTIMUS Gel Noturno com Abas Pacote com 8 Unidades","8868640","7.89","/produto/95921/absorvente-intimus-gel-noturno-com-abas-pacote-com-8-unidades"
"Perfumaria","Kit shampoo","Kit SEDA Ceramidas Preço Especial - Shampoo + Condicionador 325ml Cada","4199519","17.9","/produto/41653/kit-seda-ceramidas-preco-especial---shampoo-%2B-condicionador-325ml-cada"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano PROTEX Complete 12 Refil 200ml","1078799","7.89","/produto/347586/sabonete-liquido-antibacteriano-protex-complete-12-refil-200ml"
"Perfumaria","Kit shampoo","Kit de Shampoo + Condicionador DOVE Reconstrução Completa 400ml Cada","9900680","47.98","/produto/356524/kit-de-shampoo-%2B-condicionador-dove-reconstrucao-completa-400ml-cada"
"Perfumaria","Algodão e cotonetes","Hastes Flexíveis Nous Caixa com 300 Unidades","1222850","8.9","/produto/477923/hastes-flexiveis-nous-caixa-com-300-unidades"
"Perfumaria","Kit shampoo","Kit DOVE Óleo Nutrição - Shampoo 400ml + Condicionador 200ml","1059998","25.9","/produto/334318/kit-dove-oleo-nutricao---shampoo-400ml-%2B-condicionador-200ml"
"Perfumaria","Sabonetes","Kit com 12 Sabonete em Barra Dove Leite de Coco 90g","9990148","32.28","/produto/479437/kit-com-12-sabonete-em-barra-dove-leite-de-coco-90g"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano PROTEX Pró Hidrata Oliva 250ml","1134397","10.79","/produto/394976/sabonete-liquido-antibacteriano-protex-pro-hidrata-oliva-250ml"
"Perfumaria","Sabonetes","Sabonete Em Barra Dove Delicious Care Leite de Coco 90g","1046479","2.69","/produto/324986/sabonete-em-barra-dove-delicious-care-leite-de-coco-90g"
"Perfumaria","Sabonetes","Refil Sabonete Líquido LUX Buquê De Jasmim 200ml","1149610","5.49","/produto/407303/refil-sabonete-liquido-lux-buque-de-jasmim-200ml"
"Perfumaria","Lenços Umedecidos","Lenços Umedecidos JOHNSON'S Limpeza e Suavidade Pacote com 44 Unidades","1175688","10.29","/produto/416135/lencos-umedecidos-johnsons-limpeza-e-suavidade-pacote-com-44-unidades"
"Perfumaria","Desodorantes feminino","Desodorante Aerosol GARNIER Bí-o Antiodor Feminino 150ml","1098543","16.49","/produto/366602/desodorante-aerosol-garnier-bi-o-antiodor-feminino-150ml"
"Perfumaria","Sabonetes","Sabonete Líquido Antibacteriano Corporal Protex Sport For Men Frasco 250ml","1004914","10.79","/produto/278010/sabonete-liquido-antibacteriano-corporal-protex-sport-for-men-frasco-250ml"
"Perfumaria","Sabonetes","Sabonete Líquido REXONA Orchid Fresh 200ml","1148365","7.19","/produto/404144/sabonete-liquido-rexona-orchid-fresh-200ml"
"Perfumaria","Sabonetes","Sabonete Líquido NIVEA Soft Milk 250ml","1098072","8.49","/produto/365933/sabonete-liquido-nivea-soft-milk-250ml"
"Perfumaria","Sabonetes","Sabonete Líquido NIVEA Water Lily Oil 250ml","4661061","11.99","/produto/181043/sabonete-liquido-nivea-water-lily-oil-250ml"
"Perfumaria","Absorventes","Absorvente Externo SEMPRE LIVRE Adapt Plus Noite e Dia 8 unidades","0271035","7.69","/produto/67560/absorvente-externo-sempre-livre-adapt-plus-noite-e-dia-8-unidades"
"Perfumaria","Shampoos","Shampoo ELSEVE Quera Liso 200ml","1021235","11.54","/produto/302648/shampoo-elseve-quera-liso-200ml"
"Perfumaria","Condicionadores","Condicionador PANTENE Brilho Extremo 175ml","1134884","15.49","/produto/394835/condicionador-pantene-brilho-extremo-175ml"
"Perfumaria","Shampoos","Shampoo Dove Reconstrução Completa para Cabelos danificados 400ml","4157472","21.49","/produto/163527/shampoo-dove-reconstrucao-completa-para-cabelos-danificados-400ml"
"Perfumaria","Drogaria","Hastes Flexíveis Cotonetes JOHNSONS com 75 Unidades","0796637","4.35","/produto/90570/hastes-flexiveis-cotonetes-johnsons-com-75-unidades"
"Perfumaria","Desodorantes masculino","Kit com 6 Desodorantes Antitranspirante Aerosol Dove Nen Invisible Dry 150ml Cada","9902244","101.94","/produto/420484/kit-com-6-desodorantes-antitranspirante-aerosol-dove-nen-invisible-dry-150ml-cada"
"Perfumaria","Condicionadores","Condicionador Seda Liso Perfeito 325ml","5600908","11.9","/produto/168049/condicionador-seda-liso-perfeito-325ml"
"Perfumaria","Kit shampoo","Shampoo 400ml + Condicionador 175ml + Ampola  PANTENE SUMMER Restauração","1215364","28.79","/produto/467103/shampoo-400ml-%2B-condicionador-175ml-%2B-ampola--pantene-summer-restauracao"
